timer,tow,lla0,lla1,lla2,vel_ned0,vel_ned1,vel_ned2,hhva0,hhva1,hhva2,hhva3,acc0,acc1,acc2,rate0,rate1,rate2,quality0,quality1,quality2,
86040,4294967295,31.5087165144,120.401543586,27.7171831746,0.000852623838,0.0260898116976,-0.000335016462486,1.50085258484,0.539485037327,0.138435810804,0.0,0.00476081669331,0.00308742863126,0.997106075287,-0.147866785526,0.117192909122,0.0844779908657,3,0,0,
86050,4294967295,31.5087165144,120.401543586,27.7171831746,0.000852623838,0.0260898116976,-0.000335016462486,1.50085258484,0.539485037327,0.138435810804,0.0,0.00475799804553,0.00300815957598,0.996943533421,-0.15414814651,0.117355309427,0.0610240995884,3,0,0,
86060,4294967295,31.5087165144,120.401543586,27.7171831746,0.000852623838,0.0260898116976,-0.000335016462486,1.50085258484,0.539485037327,0.138435810804,0.0,0.00458895554766,0.00260164053179,0.996619045734,-0.153775125742,0.123534999788,0.0375702045858,3,0,0,
86070,4294967295,31.5087165144,120.401543586,27.7171831746,0.000852623838,0.0260898116976,-0.000335016462486,1.50085258484,0.539485037327,0.138435810804,0.0,0.00467346282676,0.00276383385062,0.99629420042,-0.148604258895,0.122334837914,0.0366701222956,3,0,0,
86080,4294967295,31.5087165144,120.401543586,27.7171831746,0.000852623838,0.0260898116976,-0.000335016462486,1.50085258484,0.539485037327,0.138435810804,0.0,0.00459419330582,0.00300944247283,0.996375143528,-0.141798645258,0.122453764081,0.0716426447034,3,0,0,
86090,4294967295,31.5087165144,120.401543586,27.7171831746,0.000852623838,0.0260898116976,-0.000335016462486,1.50085258484,0.539485037327,0.138435810804,0.0,0.00491606397554,0.00300404895097,0.996617972851,-0.159768328071,0.129040375352,0.0780603140593,3,0,0,
86100,4294967295,31.5087165144,120.401543586,27.7171831746,0.000852623838,0.0260898116976,-0.000335016462486,1.50085258484,0.539485037327,0.138435810804,0.0,0.00524194585159,0.00283497734927,0.996537029743,-0.159984752536,0.128265812993,0.0904121920466,3,0,0,
86110,4294967295,31.5087165144,120.401543586,27.7171831746,0.000852623838,0.0260898116976,-0.000335016462486,1.50085258484,0.539485037327,0.138435810804,0.0,0.00508386595175,0.00308440905064,0.996456086636,-0.153879418969,0.139416500926,0.0844068154693,3,0,0,
86120,4294967295,31.5087165144,120.401543586,27.7171831746,0.000852623838,0.0260898116976,-0.000335016462486,1.50085258484,0.539485037327,0.138435810804,0.0,0.0047608204186,0.00333440117538,0.99661976099,-0.130440667272,0.151536405087,0.0906907990575,3,0,0,
86130,4294967295,31.5087165144,120.401543586,27.7171831746,0.000852623838,0.0260898116976,-0.000335016462486,1.50085258484,0.539485037327,0.138435810804,0.0,0.00492289243266,0.00308531871997,0.996944189072,-0.125640362501,0.128075569868,0.0728881806135,3,0,0,
86140,4294967295,31.5087165144,120.401543586,27.7171831746,0.000852623838,0.0260898116976,-0.000335016462486,1.50085258484,0.539485037327,0.138435810804,0.0,0.00508380495012,0.00316506368108,0.996700048447,-0.124483279884,0.127845659852,0.0662587508559,3,0,0,
86150,4294967295,31.5087165144,120.401543586,27.7171831746,0.000852623838,0.0260898116976,-0.000335016462486,1.50085258484,0.539485037327,0.138435810804,0.0,0.0049160644412,0.00275944476016,0.996699333191,-0.118798963726,0.145884841681,0.0770109891891,3,0,0,
86160,4294967295,31.5087165144,120.401543586,27.7171831746,0.000852623838,0.0260898116976,-0.000335016462486,1.50085258484,0.539485037327,0.138435810804,0.0,0.00467552989721,0.00300801056437,0.996537029743,-0.135980576277,0.134105116129,0.0654255077243,3,0,0,
86170,4294967295,31.5087191137,120.401542816,27.6402648184,0.00309622613713,0.0251893959939,0.00144167302642,3.92132472992,0.534546911716,0.136181071401,0.0,0.00459664082155,0.00325305829756,0.996538162231,-0.141669526696,0.128239244223,0.072259798646,3,0,0,
86180,4294967295,31.5087191137,120.401542816,27.6402648184,0.00309622613713,0.0251893959939,0.00144167302642,3.92132472992,0.534546911716,0.136181071401,0.0,0.00508427806199,0.00324656069279,0.996700704098,-0.154301375151,0.117144145072,0.0721174553037,3,0,0,
86190,4294967295,31.5087191137,120.401542816,27.6402648184,0.00309622613713,0.0251893959939,0.00144167302642,3.92132472992,0.534546911716,0.136181071401,0.0,0.00484005361795,0.00316950120032,0.996943533421,-0.130358666182,0.110909976065,0.055506516248,3,0,0,
86200,4294967295,31.5087191137,120.401542816,27.6402648184,0.00309622613713,0.0251893959939,0.00144167302642,3.92132472992,0.534546911716,0.136181071401,0.0,0.00467953970656,0.0033315543551,0.996779918671,-0.136663034558,0.11671795696,0.0785437822342,3,0,0,
86210,4294967295,31.5087191137,120.401542816,27.6402648184,0.00309622613713,0.0251893959939,0.00144167302642,3.92132472992,0.534546911716,0.136181071401,0.0,0.00484000751749,0.00332724652253,0.996455669403,-0.160096868873,0.122905515134,0.0781939998269,3,0,0,
86220,4294967295,31.5087191137,120.401542816,27.6402648184,0.00309622613713,0.0251893959939,0.00144167302642,3.92132472992,0.534546911716,0.136181071401,0.0,0.00475871702656,0.00332990288734,0.996293783188,-0.171772629023,0.129186242819,0.0892960205674,3,0,0,
